0.6311929225921631,91.99973,160.9973,3.141701,2.474899e-05,91.96590484350234,160.9964610061882,3.141701,2.4204512219999997e-05
0.20729494094848633,91.99973,160.9973,3.141701,2.473293e-05,91.96590484703555,160.9964610061886,3.141701,2.418880554e-05
0.21809172630310059,91.86666,160.994,3.14347,1.109172,91.72178674585734,160.99337768241736,3.1466608921034327,2.294770216
0.2121744155883789,91.48615,160.9842,3.14808,2.25189,91.04424107908672,160.96557170389067,3.1545582901288514,3.41234842
0.2092151641845703,90.92277,160.9668,3.154926,3.278689,90.1786012234277,160.9266680482792,3.164358209648017,4.416557842
0.21666240692138672,90.06895,160.9336,3.165322,4.384674,89.08139545091458,160.8685437025489,3.1779359333148736,5.498211172
0.21428465843200684,88.97674,160.8788,3.178677,5.367071,87.79652109954804,160.78410582618656,3.1941171161158595,6.4589954380000005
0.21537089347839355,87.78014,160.8029,3.193244,6.454561,86.27245151312107,160.66176439737484,3.211812632931612,7.522560658
0.20246124267578125,86.39497,160.694,3.210243,7.409202,84.77570146509963,160.51186253784536,3.2315579666188246,8.456199556
0.21854376792907715,84.65942,160.5253,3.231568,8.36389,82.84616684446706,160.28377164083142,3.2556294355167426,9.38988442
0.21477365493774414,82.70757,160.2922,3.255567,9.3926,80.68133963465678,159.9755741394546,3.2825878526456655,10.3959628
0.21705293655395508,80.54897,159.9805,3.282241,10.35193,78.31210545538259,159.57430820411142,3.312021675758389,11.33418754
0.21501803398132324,78.19209,159.5744,3.311526,11.30014,75.72503695045889,159.05990439430593,3.344034508593509,12.261536920000001
0.20923233032226562,75.88548,159.1096,3.340382,12.14313,73.37506290508951,158.51514873205116,3.3753156420572745,13.08598114
0.2152998447418213,73.17774,158.477,3.37454,13.05093,70.35101491793262,157.723811389169,3.412085222453729,13.97380954
0.2179582118988037,70.30278,157.7009,3.410728,13.93735,67.31334950325683,156.7928795014439,3.450823296363208,14.8407283
0.2171173095703125,67.27354,156.7657,3.449127,14.8024,64.27002416886681,155.69836444111866,3.491710892553946,15.686747200000001
0.2173900604248047,64.1054,155.6524,3.490281,15.64753,60.972885977134574,154.33781388250554,3.535296182420057,16.51328434
0.20293164253234863,61.11905,154.4692,3.529831,16.39897,57.87712788012503,152.95299021853893,3.5770079426900634,17.248192659999997
0.2059764862060547,58.04579,153.1091,3.571009,17.13318,54.76352446191358,151.37475407607394,3.620298135290725,17.96625004
